6
3 0 2
0 24  0 31 0 47
1 24 32 63 0 47
2 24 64 95 0 47
7
6 3 8
3 12  0 15 0 47
4 12 16 31 0 47
5 12 32 47 0 47
6 12 48 63 0 47
7 12 64 79 0 47
8 12 80 95 0 47
8
9 9 17
 9 12  0 15  0 47
10 12 16 31  0 47
11 12 32 47  0 47
12  8 48 63  0 31
13  4 48 63 32 47
14  8 64 79  0 31
15  4 64 79 32 47
16  8 80 95  0 31
17  4 80 95 32 47
9
6 18 23
18 12  0 15 0 47
19 12 16 31 0 47
20 12 32 47 0 47
21 12 48 63 0 47
22 12 64 79 0 47
23 12 80 95 0 47
10
6 24 29
24 12  0 15 0 47
25 12 16 31 0 47
26 12 32 47 0 47
27 12 48 63 0 47
28 12 64 79 0 47
29 12 80 95 0 47
11
18 30 47
30 4  0 15  0 15
31 4  0 15 16 31
32 4  0 15 32 47
33 4 16 31  0 15
34 4 16 31 16 31
35 4 16 31 32 47
36 4 32 47  0 15
37 4 32 47 16 31
38 4 32 47 32 47
39 4 48 63  0 15
40 4 48 63 16 31
41 4 48 63 32 47
42 4 64 79  0 15
43 4 64 79 16 31
44 4 64 79 32 47
45 4 80 95  0 15
46 4 80 95 16 31
47 4 80 95 32 47
